"","Entity","Code","Year","source","energy_twh","energy_prop"
"866","Vietnam","VNM",2014,"renewables",62.3,0.441061946902655
"867","Vietnam","VNM",2014,"fossil_fuels",78.95,0.558938053097345
"868","Vietnam","VNM",2015,"nuclear",0,0
"869","Vietnam","VNM",2015,"renewables",57.43,0.363596074707186
"870","Vietnam","VNM",2015,"fossil_fuels",100.52,0.636403925292814
"871","Vietnam","VNM",2016,"nuclear",0,0
"872","Vietnam","VNM",2016,"renewables",64.45,0.366714082503556
"873","Vietnam","VNM",2016,"fossil_fuels",111.3,0.633285917496444
"874","Vietnam","VNM",2017,"nuclear",0,0
"875","Vietnam","VNM",2017,"renewables",88.04,0.459498956158664
"876","Vietnam","VNM",2017,"fossil_fuels",103.56,0.540501043841336
"877","Vietnam","VNM",2018,"nuclear",0,0
"878","Vietnam","VNM",2018,"renewables",85.21,0.40733304651274
"879","Vietnam","VNM",2018,"fossil_fuels",123.98,0.59266695348726
"880","Vietnam","VNM",2019,"nuclear",0,0
"881","Vietnam","VNM",2019,"renewables",72.64,0.319409022953126
"882","Vietnam","VNM",2019,"fossil_fuels",154.78,0.680590977046874
"883","Vietnam","VNM",2020,"nuclear",0,0
"884","Vietnam","VNM",2020,"renewables",85.44,0.362956669498726
"885","Vietnam","VNM",2020,"fossil_fuels",149.96,0.637043330501274
"886","Vietnam","VNM",2021,"nuclear",0,0
"887","Vietnam","VNM",2021,"renewables",104.22,0.425787473955142
"888","Vietnam","VNM",2021,"fossil_fuels",140.55,0.574212526044859
"889","Vietnam","VNM",2022,"nuclear",0,0
"890","Vietnam","VNM",2022,"renewables",135.75,0.515512854593096
"891","Vietnam","VNM",2022,"fossil_fuels",127.58,0.484487145406904
"892","World","OWID_WRL",1990,"nuclear",2000.596,0.169857277193217
"893","World","OWID_WRL",1990,"renewables",2162.87482055,0.183635290647583
"894","World","OWID_WRL",1990,"fossil_fuels",7614.6292,0.6465074321592
"895","World","OWID_WRL",1991,"nuclear",2096.3098,0.174230465809578
"896","World","OWID_WRL",1991,"renewables",2213.2934299,0.183953318953504
"897","World","OWID_WRL",1991,"fossil_fuels",7722.2179,0.641816215236918
"898","World","OWID_WRL",1992,"nuclear",2112.223,0.174083338160862
"899","World","OWID_WRL",1992,"renewables",2213.6586911,0.182443375768322
"900","World","OWID_WRL",1992,"fossil_fuels",7807.5196,0.643473286070816
"901","World","OWID_WRL",1993,"nuclear",2184.9646,0.176334594820029
"902","World","OWID_WRL",1993,"renewables",2347.7205465,0.189469592009744
"903","World","OWID_WRL",1993,"fossil_fuels",7858.3298,0.634195813170227
"904","World","OWID_WRL",1994,"nuclear",2225.9788,0.175149338874235
"905","World","OWID_WRL",1994,"renewables",2363.9317129,0.186004052086333
"906","World","OWID_WRL",1994,"fossil_fuels",8119.1229,0.638846609039432
"907","World","OWID_WRL",1995,"nuclear",2322.5298,0.176613044717941
"908","World","OWID_WRL",1995,"renewables",2492.59780576,0.189545592798221
"909","World","OWID_WRL",1995,"fossil_fuels",8335.2589,0.633841362483838
"910","World","OWID_WRL",1996,"nuclear",2406.615,0.177472300508558
"911","World","OWID_WRL",1996,"renewables",2526.94483096,0.186345847760726
"912","World","OWID_WRL",1996,"fossil_fuels",8626.9507,0.636181851730716
"913","World","OWID_WRL",1997,"nuclear",2390.0642,0.17225023046011
"914","World","OWID_WRL",1997,"renewables",2574.1368718,0.185516217264547
"915","World","OWID_WRL",1997,"fossil_fuels",8911.3345,0.642233552275343
"916","World","OWID_WRL",1998,"nuclear",2431.1948,0.170687875149875
"917","World","OWID_WRL",1998,"renewables",2597.861512,0.182389112306805
"918","World","OWID_WRL",1998,"fossil_fuels",9214.4557,0.64692301254332
"919","World","OWID_WRL",1999,"nuclear",2523.7056,0.172328271075328
"920","World","OWID_WRL",1999,"renewables",2622.7821859,0.179093599310204
"921","World","OWID_WRL",1999,"fossil_fuels",9498.2689,0.648578129614468
"922","World","OWID_WRL",2000,"nuclear",2507.43,0.167476968351814
"923","World","OWID_WRL",2000,"renewables",2854.62,0.190666580281984
"924","World","OWID_WRL",2000,"fossil_fuels",9609.74,0.641856451366203
"925","World","OWID_WRL",2001,"nuclear",2573.71,0.169363695887499
"926","World","OWID_WRL",2001,"renewables",2796.25,0.184008001921514
"927","World","OWID_WRL",2001,"fossil_fuels",9826.39,0.646628302190987
"928","World","OWID_WRL",2002,"nuclear",2601.89,0.165375976121801
"929","World","OWID_WRL",2002,"renewables",2865.81,0.182150715875621
"930","World","OWID_WRL",2002,"fossil_fuels",10265.48,0.652473308002578
"931","World","OWID_WRL",2003,"nuclear",2577.71,0.158218303215483
"932","World","OWID_WRL",2003,"renewables",2891.81,0.177497573979061
"933","World","OWID_WRL",2003,"fossil_fuels",10822.59,0.664284122805456
"934","World","OWID_WRL",2004,"nuclear",2682.73,0.156947757989462
"935","World","OWID_WRL",2004,"renewables",3127.14,0.182947077014522
"936","World","OWID_WRL",2004,"fossil_fuels",11283.27,0.660105164996016
"937","World","OWID_WRL",2005,"nuclear",2686.95,0.151258673469962
"938","World","OWID_WRL",2005,"renewables",3270.02,0.184081909756507
"939","World","OWID_WRL",2005,"fossil_fuels",11806.97,0.664659416773531
"940","World","OWID_WRL",2006,"nuclear",2721.42,0.147332826599622
"941","World","OWID_WRL",2006,"renewables",3420.5,0.185179771363482
"942","World","OWID_WRL",2006,"fossil_fuels",12329.32,0.667487402036896
"943","World","OWID_WRL",2007,"nuclear",2666.92,0.137771068964057
"944","World","OWID_WRL",2007,"renewables",3530.02,0.182358161798816
"945","World","OWID_WRL",2007,"fossil_fuels",13160.68,0.679870769237127
"946","World","OWID_WRL",2008,"nuclear",2656.04,0.135098402648214
"947","World","OWID_WRL",2008,"renewables",3786.91,0.192619648790135
"948","World","OWID_WRL",2008,"fossil_fuels",13217.09,0.672281948561651
"949","World","OWID_WRL",2009,"nuclear",2619,0.133886464891227
"950","World","OWID_WRL",2009,"renewables",3872.19,0.197951061659855
"951","World","OWID_WRL",2009,"fossil_fuels",13070.16,0.668162473448918
"952","World","OWID_WRL",2010,"nuclear",2686.44,0.128304150432275
"953","World","OWID_WRL",2010,"renewables",4179.97,0.199635018717111
"954","World","OWID_WRL",2010,"fossil_fuels",14071.65,0.672060830850614
"955","World","OWID_WRL",2011,"nuclear",2575.35,0.118930573841693
"956","World","OWID_WRL",2011,"renewables",4393.6,0.202898001914637
"957","World","OWID_WRL",2011,"fossil_fuels",14685.28,0.67817142424367
"958","World","OWID_WRL",2012,"nuclear",2403.21,0.10839972593459
"959","World","OWID_WRL",2012,"renewables",4711.06,0.212498122453472
"960","World","OWID_WRL",2012,"fossil_fuels",15055.62,0.679102151611939
"961","World","OWID_WRL",2013,"nuclear",2418.44,0.106033376460927
"962","World","OWID_WRL",2013,"renewables",5024.97,0.220313315903998
"963","World","OWID_WRL",2013,"fossil_fuels",15364.88,0.673653307635075
"964","World","OWID_WRL",2014,"nuclear",2472.7,0.105567943754021
"965","World","OWID_WRL",2014,"renewables",5294.75,0.226050823064506
"966","World","OWID_WRL",2014,"fossil_fuels",15655.38,0.668381233181473
"967","World","OWID_WRL",2015,"nuclear",2502.45,0.105765508217119
"968","World","OWID_WRL",2015,"renewables",5510.64,0.232906008192606
"969","World","OWID_WRL",2015,"fossil_fuels",15647.27,0.661328483590275
"970","World","OWID_WRL",2016,"nuclear",2540.48,0.104570643675351
"971","World","OWID_WRL",2016,"renewables",5853.02,0.240920640526475
"972","World","OWID_WRL",2016,"fossil_fuels",15900.89,0.654508715798174
"973","World","OWID_WRL",2017,"nuclear",2566.22,0.102540517213822
"974","World","OWID_WRL",2017,"renewables",6236.37,0.249191653613784
"975","World","OWID_WRL",2017,"fossil_fuels",16223.81,0.648267829172394
"976","World","OWID_WRL",2018,"nuclear",2619.57,0.100667473419617
"977","World","OWID_WRL",2018,"renewables",6646.42,0.255415319569856
"978","World","OWID_WRL",2018,"fossil_fuels",16756.02,0.643917207010527
"979","World","OWID_WRL",2019,"nuclear",2724.08,0.103319555268649
"980","World","OWID_WRL",2019,"renewables",7007.46,0.26578061245002
"981","World","OWID_WRL",2019,"fossil_fuels",16634.04,0.63089983228133
"982","World","OWID_WRL",2020,"nuclear",2634.69,0.100266355518971
"983","World","OWID_WRL",2020,"renewables",7475.85,0.284502629875431
"984","World","OWID_WRL",2020,"fossil_fuels",16166.37,0.615231014605599
"985","World","OWID_WRL",2021,"nuclear",2740.78,0.0984655246000348
"986","World","OWID_WRL",2021,"renewables",7892.81,0.28355784748079
"987","World","OWID_WRL",2021,"fossil_fuels",17201.33,0.617976627919175
"988","World","OWID_WRL",2022,"nuclear",2610.04,0.0914912352038856
"989","World","OWID_WRL",2022,"renewables",8532.57,0.299097089992344
"990","World","OWID_WRL",2022,"fossil_fuels",17385.15,0.60941167480377
