"","Entity","Code","Year","sector","emissions","population","emissions_per_capita"
"2455","Japan","JPN",2003,"LandUseAndForestry",-97470000,127502352,-0.764456486261524
"2456","Japan","JPN",2003,"Waste",11040000,127502352,0.0865866380253127
"2457","Japan","JPN",2003,"Industry",58830000,127502352,0.46140325317293
"2458","Japan","JPN",2003,"ManufacturingAndConstruction",234020000,127502352,1.83541712234454
"2459","Japan","JPN",2003,"Transport",263170000,127502352,2.06404035589869
"2460","Japan","JPN",2003,"ElectricityAndHeat",519110000,127502352,4.07137587548189
"2461","Japan","JPN",2003,"Buildings",153640000,127502352,1.2049973791856
"2462","Japan","JPN",2003,"FugitiveEmissions",6180000,127502352,0.0484696941119957
"2463","Japan","JPN",2003,"OtherFuelCombustion",23570000,127502352,0.184859334987013
"2464","Japan","JPN",2003,"AviationAndShipping",38140000,127502352,0.299131736801216
"2465","Japan","JPN",2004,"Agriculture",25260000,127671288,0.197851845906027
"2466","Japan","JPN",2004,"LandUseAndForestry",-97480000,127671288,-0.763523275491667
"2467","Japan","JPN",2004,"Waste",10710000,127671288,0.0838873028366409
"2468","Japan","JPN",2004,"Industry",54940000,127671288,0.430323848538287
"2469","Japan","JPN",2004,"ManufacturingAndConstruction",233140000,127671288,1.82609577808912
"2470","Japan","JPN",2004,"Transport",263190000,127671288,2.06146584813964
"2471","Japan","JPN",2004,"ElectricityAndHeat",515240000,127671288,4.03567636914574
"2472","Japan","JPN",2004,"Buildings",153580000,127671288,1.20293295701693
"2473","Japan","JPN",2004,"FugitiveEmissions",6160000,127671288,0.0482489062066954
"2474","Japan","JPN",2004,"OtherFuelCombustion",24100000,127671288,0.188766012919052
"2475","Japan","JPN",2004,"AviationAndShipping",39630000,127671288,0.310406518339503
"2476","Japan","JPN",2005,"Agriculture",25020000,127798376,0.195777135696936
"2477","Japan","JPN",2005,"LandUseAndForestry",-97560000,127798376,-0.763389982357835
"2478","Japan","JPN",2005,"Waste",10350000,127798376,0.0809869446228331
"2479","Japan","JPN",2005,"Industry",54710000,127798376,0.428096206793739
"2480","Japan","JPN",2005,"ManufacturingAndConstruction",235080000,127798376,1.83945999438991
"2481","Japan","JPN",2005,"Transport",260410000,127798376,2.03766282601275
"2482","Japan","JPN",2005,"ElectricityAndHeat",518610000,127798376,4.05803278752149
"2483","Japan","JPN",2005,"Buildings",154470000,127798376,1.20870080539991
"2484","Japan","JPN",2005,"FugitiveEmissions",6260000,127798376,0.048983408052071
"2485","Japan","JPN",2005,"OtherFuelCombustion",22750000,127798376,0.178014781658884
"2486","Japan","JPN",2005,"AviationAndShipping",42020000,127798376,0.328799170343135
"2487","Japan","JPN",2006,"Agriculture",24760000,127902168,0.193585459786733
"2488","Japan","JPN",2006,"LandUseAndForestry",-97620000,127902168,-0.763239603569503
"2489","Japan","JPN",2006,"Waste",9990000,127902168,0.0781065728299461
"2490","Japan","JPN",2006,"Industry",56950000,127902168,0.445262194461004
"2491","Japan","JPN",2006,"ManufacturingAndConstruction",235610000,127902168,1.84211107351988
"2492","Japan","JPN",2006,"Transport",256510000,127902168,2.00551721687782
"2493","Japan","JPN",2006,"ElectricityAndHeat",506130000,127902168,3.95716513577784
"2494","Japan","JPN",2006,"Buildings",148560000,127902168,1.1615127587204
"2495","Japan","JPN",2006,"FugitiveEmissions",6510000,127902168,0.0508982771894844
"2496","Japan","JPN",2006,"OtherFuelCombustion",21270000,127902168,0.166298979388684
"2497","Japan","JPN",2006,"AviationAndShipping",39420000,127902168,0.308204314410058
"2498","Japan","JPN",2007,"Agriculture",24640000,128006424,0.192490339391092
"2499","Japan","JPN",2007,"LandUseAndForestry",-97770000,128006424,-0.763789792299799
"2500","Japan","JPN",2007,"Waste",9620000,128006424,0.0751524782849961
"2501","Japan","JPN",2007,"Industry",56190000,128006424,0.438962344577332
"2502","Japan","JPN",2007,"ManufacturingAndConstruction",232450000,128006424,1.81592448828974
"2503","Japan","JPN",2007,"Transport",249160000,128006424,1.94646481179726
"2504","Japan","JPN",2007,"ElectricityAndHeat",558440000,128006424,4.36259355233609
"2505","Japan","JPN",2007,"Buildings",143650000,128006424,1.12220930412055
"2506","Japan","JPN",2007,"FugitiveEmissions",6660000,128006424,0.0520286388126896
"2507","Japan","JPN",2007,"OtherFuelCombustion",21310000,128006424,0.166476019984747
"2508","Japan","JPN",2007,"AviationAndShipping",37780000,128006424,0.295141437589101
"2509","Japan","JPN",2008,"Agriculture",24120000,128077632,0.18832328192951
"2510","Japan","JPN",2008,"LandUseAndForestry",-97860000,128077632,-0.764067842853309
"2511","Japan","JPN",2008,"Waste",9300000,128077632,0.072612210694214
"2512","Japan","JPN",2008,"Industry",55270000,128077632,0.431535148932173
"2513","Japan","JPN",2008,"ManufacturingAndConstruction",212420000,128077632,1.65852535437257
"2514","Japan","JPN",2008,"Transport",239920000,128077632,1.8732388806189
"2515","Japan","JPN",2008,"ElectricityAndHeat",534110000,128077632,4.17020514557921
"2516","Japan","JPN",2008,"Buildings",135070000,128077632,1.05459476327607
"2517","Japan","JPN",2008,"FugitiveEmissions",6640000,128077632,0.0518435568827506
"2518","Japan","JPN",2008,"OtherFuelCombustion",18350000,128077632,0.143272480240734
"2519","Japan","JPN",2008,"AviationAndShipping",35220000,128077632,0.27498946888712
"2520","Japan","JPN",2009,"Agriculture",23840000,128117040,0.186079853234199
"2521","Japan","JPN",2009,"LandUseAndForestry",-98010000,128117040,-0.765003624810564
"2522","Japan","JPN",2009,"Waste",8860000,128117040,0.069155515925126
"2523","Japan","JPN",2009,"Industry",52020000,128117040,0.40603498176355
"2524","Japan","JPN",2009,"ManufacturingAndConstruction",200550000,128117040,1.56536554388081
"2525","Japan","JPN",2009,"Transport",233680000,128117040,1.82395721911777
"2526","Japan","JPN",2009,"ElectricityAndHeat",504340000,128117040,3.93655676091174
"2527","Japan","JPN",2009,"Buildings",125840000,128117040,0.982226876299983
"2528","Japan","JPN",2009,"FugitiveEmissions",6370000,128117040,0.0497201621267553
"2529","Japan","JPN",2009,"OtherFuelCombustion",21190000,128117040,0.165395641360431
"2530","Japan","JPN",2009,"AviationAndShipping",31140000,128117040,0.243059002924201
"2531","Japan","JPN",2010,"Agriculture",23910000,128105432,0.186643139379133
"2532","Japan","JPN",2010,"LandUseAndForestry",-98110000,128105432,-0.765853551003208
"2533","Japan","JPN",2010,"Waste",8490000,128105432,0.0662735363165553
"2534","Japan","JPN",2010,"Industry",53320000,128105432,0.416219665064632
"2535","Japan","JPN",2010,"ManufacturingAndConstruction",212280000,128105432,1.65707259002101
"2536","Japan","JPN",2010,"Transport",234830000,128105432,1.83309947387711
"2537","Japan","JPN",2010,"ElectricityAndHeat",549210000,128105432,4.28717183514904
"2538","Japan","JPN",2010,"Buildings",127110000,128105432,0.992229587891324
"2539","Japan","JPN",2010,"FugitiveEmissions",6560000,128105432,0.0512078207581393
"2540","Japan","JPN",2010,"OtherFuelCombustion",19010000,128105432,0.148393395215279
"2541","Japan","JPN",2010,"AviationAndShipping",31630000,128105432,0.246906001612797
"2542","Japan","JPN",2011,"Agriculture",22960000,128007256,0.179364832256071
"2543","Japan","JPN",2011,"LandUseAndForestry",-49480000,128007256,-0.386540587980419
"2544","Japan","JPN",2011,"Waste",8260000,128007256,0.0645275920921233
"2545","Japan","JPN",2011,"Industry",56100000,128007256,0.438256406339966
"2546","Japan","JPN",2011,"ManufacturingAndConstruction",218830000,128007256,1.70951246701203
"2547","Japan","JPN",2011,"Transport",229070000,128007256,1.78950793226909
"2548","Japan","JPN",2011,"ElectricityAndHeat",607640000,128007256,4.74691840906269
"2549","Japan","JPN",2011,"Buildings",125830000,128007256,0.982991151689089
"2550","Japan","JPN",2011,"FugitiveEmissions",7270000,128007256,0.0567936555096533
"2551","Japan","JPN",2011,"OtherFuelCombustion",17480000,128007256,0.136554759052096
"2552","Japan","JPN",2011,"AviationAndShipping",32040000,128007256,0.250298311214483
"2553","Japan","JPN",2012,"Agriculture",22430000,127853688,0.1754349080646
"2554","Japan","JPN",2012,"LandUseAndForestry",-49560000,127853688,-0.387630585986694
"2555","Japan","JPN",2012,"Waste",7950000,127853688,0.0621804511419334
"2556","Japan","JPN",2012,"Industry",59800000,127853688,0.467722135633663
"2557","Japan","JPN",2012,"ManufacturingAndConstruction",214960000,127853688,1.68129682735472
"2558","Japan","JPN",2012,"Transport",226670000,127853688,1.77288589438265
"2559","Japan","JPN",2012,"ElectricityAndHeat",657070000,127853688,5.13923384048179
"2560","Japan","JPN",2012,"Buildings",122260000,127853688,0.956249302718589
"2561","Japan","JPN",2012,"FugitiveEmissions",7540000,127853688,0.0589736605798966
"2562","Japan","JPN",2012,"OtherFuelCombustion",17420000,127853688,0.136249491684589
"2563","Japan","JPN",2012,"AviationAndShipping",32780000,127853688,0.256386816155041
"2564","Japan","JPN",2013,"Agriculture",22740000,127678920,0.178103010269824
"2565","Japan","JPN",2013,"LandUseAndForestry",-49630000,127678920,-0.388709428306568
"2566","Japan","JPN",2013,"Waste",7740000,127678920,0.0606208135219189
"2567","Japan","JPN",2013,"Industry",63760000,127678920,0.499377657643094
"2568","Japan","JPN",2013,"ManufacturingAndConstruction",215780000,127678920,1.69002056095086
"2569","Japan","JPN",2013,"Transport",223910000,127678920,1.75369591158822
"2570","Japan","JPN",2013,"ElectricityAndHeat",663150000,127678920,5.19388791822487
"2571","Japan","JPN",2013,"Buildings",127460000,127678920,0.998285386499197
"2572","Japan","JPN",2013,"FugitiveEmissions",7540000,127678920,0.0590543842319468
"2573","Japan","JPN",2013,"OtherFuelCombustion",16110000,127678920,0.12617587930725
"2574","Japan","JPN",2013,"AviationAndShipping",32860000,127678920,0.25736433234241
"2575","Japan","JPN",2014,"Agriculture",22650000,127476728,0.177679489859514
"2576","Japan","JPN",2014,"LandUseAndForestry",-49670000,127476728,-0.389639746636735
"2577","Japan","JPN",2014,"Waste",7460000,127476728,0.0585204854018531
"2578","Japan","JPN",2014,"Industry",67620000,127476728,0.530449761779264
"2579","Japan","JPN",2014,"ManufacturingAndConstruction",209400000,127476728,1.64265276717802
"2580","Japan","JPN",2014,"Transport",217650000,127476728,1.70737046215996
"2581","Japan","JPN",2014,"ElectricityAndHeat",636300000,127476728,4.9914993111527
"2582","Japan","JPN",2014,"Buildings",121090000,127476728,0.949898870953136
"2583","Japan","JPN",2014,"FugitiveEmissions",7470000,127476728,0.0585989310927403
"2584","Japan","JPN",2014,"OtherFuelCombustion",16200000,127476728,0.127082019237268
"2585","Japan","JPN",2014,"AviationAndShipping",31890000,127476728,0.250163308239289
"2586","Japan","JPN",2015,"Agriculture",22120000,127250936,0.173829762635302
"2587","Japan","JPN",2015,"LandUseAndForestry",-49740000,127250936,-0.390881211278477
"2588","Japan","JPN",2015,"Waste",7220000,127250936,0.0567382859957902
"2589","Japan","JPN",2015,"Industry",70380000,127250936,0.553080411133479
"2590","Japan","JPN",2015,"ManufacturingAndConstruction",201780000,127250936,1.5856857823034
"2591","Japan","JPN",2015,"Transport",2.17e+08,127250936,1.70529197521973
"2592","Japan","JPN",2015,"ElectricityAndHeat",610990000,127250936,4.80145780617284
"2593","Japan","JPN",2015,"Buildings",116150000,127250936,0.912763423602637
"2594","Japan","JPN",2015,"FugitiveEmissions",7220000,127250936,0.0567382859957902
"2595","Japan","JPN",2015,"OtherFuelCombustion",17610000,127250936,0.138387980108846
"2596","Japan","JPN",2015,"AviationAndShipping",33560000,127250936,0.263730869531679
"2597","Japan","JPN",2016,"Agriculture",22040000,126993856,0.17355170316271
"2598","Japan","JPN",2016,"LandUseAndForestry",-32050000,126993856,-0.252374414081891
"2599","Japan","JPN",2016,"Waste",7040000,126993856,0.0554357527343685
"2600","Japan","JPN",2016,"Industry",73750000,126993856,0.580736756272681
"2601","Japan","JPN",2016,"ManufacturingAndConstruction",195080000,126993856,1.53613730730406
"2602","Japan","JPN",2016,"Transport",214510000,126993856,1.68913683509224
"2603","Japan","JPN",2016,"ElectricityAndHeat",611140000,126993856,4.81235879631846
"2604","Japan","JPN",2016,"Buildings",112480000,126993856,0.88571214027866
"2605","Japan","JPN",2016,"FugitiveEmissions",7300000,126993856,0.0574830958751264
"2606","Japan","JPN",2016,"OtherFuelCombustion",18520000,126993856,0.145833826795526
"2607","Japan","JPN",2016,"AviationAndShipping",35170000,126993856,0.276942531770986
"2608","Japan","JPN",2017,"Agriculture",22030000,126662464,0.173926823340497
"2609","Japan","JPN",2017,"LandUseAndForestry",-32050000,126662464,-0.253034711214839
"2610","Japan","JPN",2017,"Waste",6920000,126662464,0.0546333916257937
"2611","Japan","JPN",2017,"Industry",71590000,126662464,0.56520296336569
"2612","Japan","JPN",2017,"ManufacturingAndConstruction",196160000,126662464,1.54868296261788
"2613","Japan","JPN",2017,"Transport",212650000,126662464,1.67887149266258
"2614","Japan","JPN",2017,"ElectricityAndHeat",595180000,126662464,4.69894537974565
"2615","Japan","JPN",2017,"Buildings",117900000,126662464,0.930820357323856
"2616","Japan","JPN",2017,"FugitiveEmissions",7280000,126662464,0.0574755911901414
"2617","Japan","JPN",2017,"OtherFuelCombustion",16920000,126662464,0.13358337952434
"2618","Japan","JPN",2017,"AviationAndShipping",35210000,126662464,0.27798290739078
"2619","Japan","JPN",2018,"Agriculture",22030000,126255872,0.174486933962168
"2620","Japan","JPN",2018,"LandUseAndForestry",-32050000,126255872,-0.253849579368475
"2621","Japan","JPN",2018,"Waste",6800000,126255872,0.0538588811140602
"2622","Japan","JPN",2018,"Industry",68720000,126255872,0.544291516199738
"2623","Japan","JPN",2018,"ManufacturingAndConstruction",195270000,126255872,1.54662113457978
"2624","Japan","JPN",2018,"Transport",210090000,126255872,1.66400181371366
"2625","Japan","JPN",2018,"ElectricityAndHeat",567470000,126255872,4.49460283320525
"2626","Japan","JPN",2018,"Buildings",112990000,126255872,0.894928673099656
"2627","Japan","JPN",2018,"FugitiveEmissions",7010000,126255872,0.0555221700896415
"2628","Japan","JPN",2018,"OtherFuelCombustion",13980000,126255872,0.110727523231553
"2629","Japan","JPN",2018,"AviationAndShipping",36580000,126255872,0.289729098698871
"2630","Japan","JPN",2019,"Agriculture",2.2e+07,125791680,0.174892329921979
"2631","Japan","JPN",2019,"LandUseAndForestry",-32060000,125791680,-0.254865822604484
"2632","Japan","JPN",2019,"Waste",6690000,125791680,0.0531831675990018
"2633","Japan","JPN",2019,"Industry",65300000,125791680,0.519112233813874
"2634","Japan","JPN",2019,"ManufacturingAndConstruction",190120000,125791680,1.5113877165803
"2635","Japan","JPN",2019,"Transport",206410000,125791680,1.64088753723617
"2636","Japan","JPN",2019,"ElectricityAndHeat",545210000,125791680,4.33422941803464
"2637","Japan","JPN",2019,"Buildings",110160000,125791680,0.875733593827509
"2638","Japan","JPN",2019,"FugitiveEmissions",6700000,125791680,0.0532626641126027
"2639","Japan","JPN",2019,"OtherFuelCombustion",13900000,125791680,0.11050015390525
"2640","Japan","JPN",2019,"AviationAndShipping",33490000,125791680,0.266233824049412
"2641","Norway","NOR",1990,"Agriculture",5400000,4241637,1.2730933835215
"2642","Norway","NOR",1990,"LandUseAndForestry",-15040000,4241637,-3.54580083114137
"2643","Norway","NOR",1990,"Waste",2240000,4241637,0.528097996127439
"2644","Norway","NOR",1990,"Industry",8670000,4241637,2.04402215465397
"2645","Norway","NOR",1990,"ManufacturingAndConstruction",6310000,4241637,1.48763319444828
"2646","Norway","NOR",1990,"Transport",10290000,4241637,2.42595016971042
"2647","Norway","NOR",1990,"ElectricityAndHeat",7340000,4241637,1.7304639694533
"2648","Norway","NOR",1990,"Buildings",2680000,4241637,0.631831531081043
"2649","Norway","NOR",1990,"FugitiveEmissions",1790000,4241637,0.42200688083398
"2650","Norway","NOR",1990,"OtherFuelCombustion",1400000,4241637,0.330061247579649
"2651","Norway","NOR",1990,"AviationAndShipping",2690000,4241637,0.634189111420897
"2652","Norway","NOR",1991,"Agriculture",5470000,4261886,1.28346933728401
"2653","Norway","NOR",1991,"LandUseAndForestry",-15040000,4261886,-3.52895408276993
"2654","Norway","NOR",1991,"Waste",2220000,4261886,0.520896147855668
"2655","Norway","NOR",1991,"Industry",7930000,4261886,1.86067858220516
"2656","Norway","NOR",1991,"ManufacturingAndConstruction",5030000,4261886,1.18022865933063
"2657","Norway","NOR",1991,"Transport",10410000,4261886,2.44258058521509
"2658","Norway","NOR",1991,"ElectricityAndHeat",6990000,4261886,1.64011895203203
"2659","Norway","NOR",1991,"Buildings",2200000,4261886,0.516203389766878
"2660","Norway","NOR",1991,"FugitiveEmissions",1420000,4261886,0.333185824304076
"2661","Norway","NOR",1991,"OtherFuelCombustion",1860000,4261886,0.436426502257451
"2662","Norway","NOR",1991,"AviationAndShipping",2460000,4261886,0.577209244921145
"2663","Norway","NOR",1992,"Agriculture",5480000,4286560,1.27841439289314
"2664","Norway","NOR",1992,"LandUseAndForestry",-15040000,4286560,-3.50864096151693
"2665","Norway","NOR",1992,"Waste",2190000,4286560,0.510899182561308
"2666","Norway","NOR",1992,"Industry",5270000,4286560,1.22942406031876
"2667","Norway","NOR",1992,"ManufacturingAndConstruction",4600000,4286560,1.07312157067672
"2668","Norway","NOR",1992,"Transport",10670000,4286560,2.48917546937404
"2669","Norway","NOR",1992,"ElectricityAndHeat",10320000,4286560,2.40752491508342
"2670","Norway","NOR",1992,"Buildings",2030000,4286560,0.473573214885596
"2671","Norway","NOR",1992,"FugitiveEmissions",1410000,4286560,0.328935090142212
"2672","Norway","NOR",1992,"OtherFuelCombustion",1770000,4286560,0.412918517412564
"2673","Norway","NOR",1992,"AviationAndShipping",2840000,4286560,0.662535926243888
"2674","Norway","NOR",1993,"Agriculture",5440000,4312138,1.26155517286321
"2675","Norway","NOR",1993,"LandUseAndForestry",-15040000,4312138,-3.48782900732769
"2676","Norway","NOR",1993,"Waste",2170000,4312138,0.503230647998742
"2677","Norway","NOR",1993,"Industry",5660000,4312138,1.31257394823635
"2678","Norway","NOR",1993,"ManufacturingAndConstruction",4720000,4312138,1.09458463527837
"2679","Norway","NOR",1993,"Transport",11280000,4312138,2.61587175549577
"2680","Norway","NOR",1993,"ElectricityAndHeat",11410000,4312138,2.64601921367081
"2681","Norway","NOR",1993,"Buildings",2e+06,4312138,0.463807048846767
"2682","Norway","NOR",1993,"FugitiveEmissions",1840000,4312138,0.426702484939026
"2683","Norway","NOR",1993,"OtherFuelCombustion",1690000,4312138,0.391916956275518
"2684","Norway","NOR",1993,"AviationAndShipping",2890000,4312138,0.670201185583578
"2685","Norway","NOR",1994,"Agriculture",5490000,4336745,1.26592640332784
"2686","Norway","NOR",1994,"LandUseAndForestry",-15040000,4336745,-3.46803881713128
"2687","Norway","NOR",1994,"Waste",2160000,4336745,0.498069404588003
"2688","Norway","NOR",1994,"Industry",5470000,4336745,1.26131464958166
"2689","Norway","NOR",1994,"ManufacturingAndConstruction",5640000,4336745,1.30051455642423
"2690","Norway","NOR",1994,"Transport",11110000,4336745,2.56182920600589
"2691","Norway","NOR",1994,"ElectricityAndHeat",12080000,4336745,2.78549926269587
"2692","Norway","NOR",1994,"Buildings",2100000,4336745,0.484234143349448
"2693","Norway","NOR",1994,"FugitiveEmissions",2330000,4336745,0.537269311430578
"2694","Norway","NOR",1994,"OtherFuelCombustion",1780000,4336745,0.410446083410484
"2695","Norway","NOR",1994,"AviationAndShipping",3260000,4336745,0.75171586062819
"2696","Norway","NOR",1995,"Agriculture",5540000,4359327,1.27083836564681
"2697","Norway","NOR",1995,"LandUseAndForestry",-15050000,4359327,-3.45236776227156
"2698","Norway","NOR",1995,"Waste",2120000,4359327,0.48631359840636
"2699","Norway","NOR",1995,"Industry",5400000,4359327,1.23872331669544
"2700","Norway","NOR",1995,"ManufacturingAndConstruction",5700000,4359327,1.30754127873408
"2701","Norway","NOR",1995,"Transport",11800000,4359327,2.70683984018634
"2702","Norway","NOR",1995,"ElectricityAndHeat",10680000,4359327,2.44991944857543
"2703","Norway","NOR",1995,"Buildings",2070000,4359327,0.474843938066587
"2704","Norway","NOR",1995,"FugitiveEmissions",3060000,4359327,0.701943212794085
"2705","Norway","NOR",1995,"OtherFuelCombustion",1750000,4359327,0.401438111892042
"2706","Norway","NOR",1995,"AviationAndShipping",3350000,4359327,0.768467242764766
"2707","Norway","NOR",1996,"Agriculture",5610000,4381511,1.28038021586617
"2708","Norway","NOR",1996,"LandUseAndForestry",-15050000,4381511,-3.43488810138785
"2709","Norway","NOR",1996,"Waste",2060000,4381511,0.470157441120198
"2710","Norway","NOR",1996,"Industry",5230000,4381511,1.19365214420322
"2711","Norway","NOR",1996,"ManufacturingAndConstruction",6190000,4381511,1.41275464103593
"2712","Norway","NOR",1996,"Transport",12330000,4381511,2.81409769369517
"2713","Norway","NOR",1996,"ElectricityAndHeat",9980000,4381511,2.27775303999009
"2714","Norway","NOR",1996,"Buildings",2530000,4381511,0.577426371861214
"2715","Norway","NOR",1996,"FugitiveEmissions",2420000,4381511,0.552320877432466
"2716","Norway","NOR",1996,"OtherFuelCombustion",1940000,4381511,0.442769629016109
"2717","Norway","NOR",1996,"AviationAndShipping",3600000,4381511,0.821634363122676
"2718","Norway","NOR",1997,"Agriculture",5600000,4405334,1.27118624830717
"2719","Norway","NOR",1997,"LandUseAndForestry",-15060000,4405334,-3.41858301776891
"2720","Norway","NOR",1997,"Waste",2020000,4405334,0.458535039567942
"2721","Norway","NOR",1997,"Industry",5110000,4405334,1.15995745158029
"2722","Norway","NOR",1997,"ManufacturingAndConstruction",5820000,4405334,1.32112570806209
"2723","Norway","NOR",1997,"Transport",12530000,4405334,2.84427923058728
"2724","Norway","NOR",1997,"ElectricityAndHeat",12240000,4405334,2.77844994272852
"2725","Norway","NOR",1997,"Buildings",2180000,4405334,0.494854646662432
"2726","Norway","NOR",1997,"FugitiveEmissions",2580000,4405334,0.585653664398659
"2727","Norway","NOR",1997,"OtherFuelCombustion",1950000,4405334,0.442645211464102
"2728","Norway","NOR",1997,"AviationAndShipping",4220000,4405334,0.957929637117186
"2729","Norway","NOR",1998,"Agriculture",5560000,4431672,1.25460548524349
"2730","Norway","NOR",1998,"LandUseAndForestry",-15060000,4431672,-3.39826593664874
"2731","Norway","NOR",1998,"Waste",1870000,4431672,0.42196263622398
"2732","Norway","NOR",1998,"Industry",5190000,4431672,1.17111555187297
"2733","Norway","NOR",1998,"ManufacturingAndConstruction",6050000,4431672,1.36517323484229
"2734","Norway","NOR",1998,"Transport",12970000,4431672,2.92666063733959
"2735","Norway","NOR",1998,"ElectricityAndHeat",13250000,4431672,2.9898422085389
"2736","Norway","NOR",1998,"Buildings",2110000,4431672,0.476118268680534
"2737","Norway","NOR",1998,"FugitiveEmissions",2260000,4431672,0.50996553896588
"2738","Norway","NOR",1998,"OtherFuelCombustion",2010000,4431672,0.453553421823637
"2739","Norway","NOR",1998,"AviationAndShipping",3990000,4431672,0.900337389590204
"2740","Norway","NOR",1999,"Agriculture",5520000,4462148,1.23707236963005
"2741","Norway","NOR",1999,"LandUseAndForestry",-15070000,4462148,-3.37729721201538
"2742","Norway","NOR",1999,"Waste",1740000,4462148,0.389946725209473
"2743","Norway","NOR",1999,"Industry",5500000,4462148,1.23259022336328
"2744","Norway","NOR",1999,"ManufacturingAndConstruction",6220000,4462148,1.3939474889672
"2745","Norway","NOR",1999,"Transport",13170000,4462148,2.9514933166717
"2746","Norway","NOR",1999,"ElectricityAndHeat",14330000,4462148,3.21145780014468
"2747","Norway","NOR",1999,"Buildings",2200000,4462148,0.493036089345311
"2748","Norway","NOR",1999,"FugitiveEmissions",2640000,4462148,0.591643307214373
"2749","Norway","NOR",1999,"OtherFuelCombustion",1950000,4462148,0.437009261010616
"2750","Norway","NOR",1999,"AviationAndShipping",4060000,4462148,0.909875692155437
"2751","Norway","NOR",2000,"Agriculture",5410000,4491204,1.20457676827862
"2752","Norway","NOR",2000,"LandUseAndForestry",-15060000,4491204,-3.35322109616931
"2753","Norway","NOR",2000,"Waste",1780000,4491204,0.396330249082429
"2754","Norway","NOR",2000,"Industry",5360000,4491204,1.19344389611338
"2755","Norway","NOR",2000,"ManufacturingAndConstruction",6650000,4491204,1.48067199797649
"2756","Norway","NOR",2000,"Transport",12330000,4491204,2.74536627594739
"2757","Norway","NOR",2000,"ElectricityAndHeat",9960000,4491204,2.21766813531516
"2758","Norway","NOR",2000,"Buildings",1720000,4491204,0.382970802484145
"2759","Norway","NOR",2000,"FugitiveEmissions",2650000,4491204,0.590042224757548
"2760","Norway","NOR",2000,"OtherFuelCombustion",1820000,4491204,0.405236546814618
"2761","Norway","NOR",2000,"AviationAndShipping",3690000,4491204,0.821605965794473
"2762","Norway","NOR",2001,"Agriculture",5370000,4514019,1.18962724791367
"2763","Norway","NOR",2001,"LandUseAndForestry",-22870000,4514019,-5.06643857724126
"2764","Norway","NOR",2001,"Waste",1710000,4514019,0.378819849894296
"2765","Norway","NOR",2001,"Industry",5240000,4514019,1.16082807803866
"2766","Norway","NOR",2001,"ManufacturingAndConstruction",6280000,4514019,1.3912214370387
"2767","Norway","NOR",2001,"Transport",12540000,4514019,2.77801223255817
"2768","Norway","NOR",2001,"ElectricityAndHeat",10680000,4514019,2.36596257126964
"2769","Norway","NOR",2001,"Buildings",2090000,4514019,0.463002038759695
"2770","Norway","NOR",2001,"FugitiveEmissions",2090000,4514019,0.463002038759695
"2771","Norway","NOR",2001,"OtherFuelCombustion",1920000,4514019,0.425341585846227
"2772","Norway","NOR",2001,"AviationAndShipping",3660000,4514019,0.81080739801937
"2773","Norway","NOR",2002,"Agriculture",5330000,4538435,1.17441364699505
"2774","Norway","NOR",2002,"LandUseAndForestry",-22880000,4538435,-5.04138541149097
"2775","Norway","NOR",2002,"Waste",1630000,4538435,0.359154642514435
"2776","Norway","NOR",2002,"Industry",5230000,4538435,1.15237961984693
"2777","Norway","NOR",2002,"ManufacturingAndConstruction",5440000,4538435,1.19865107685799
"2778","Norway","NOR",2002,"Transport",12540000,4538435,2.76306700437486
"2779","Norway","NOR",2002,"ElectricityAndHeat",10750000,4538435,2.36865791842342
"2780","Norway","NOR",2002,"Buildings",2440000,4538435,0.537630262414246
"2781","Norway","NOR",2002,"FugitiveEmissions",2090000,4538435,0.460511167395809
"2782","Norway","NOR",2002,"OtherFuelCombustion",1990000,4538435,0.438477140247684
"2783","Norway","NOR",2002,"AviationAndShipping",3310000,4538435,0.729326298602933
"2784","Norway","NOR",2003,"Agriculture",5370000,4565167,1.17629869838278
"2785","Norway","NOR",2003,"LandUseAndForestry",-22870000,4565167,-5.00967434488158
"2786","Norway","NOR",2003,"Waste",1620000,4565167,0.354861059847318
"2787","Norway","NOR",2003,"Industry",4420000,4565167,0.968201163287126
"2788","Norway","NOR",2003,"ManufacturingAndConstruction",6680000,4565167,1.46325424677783
"2789","Norway","NOR",2003,"Transport",12920000,4565167,2.83012647730083
"2790","Norway","NOR",2003,"ElectricityAndHeat",11640000,4565167,2.54974243001406
"2791","Norway","NOR",2003,"Buildings",2370000,4565167,0.519148587554409
"2792","Norway","NOR",2003,"FugitiveEmissions",2300000,4565167,0.503815084968414
"2793","Norway","NOR",2003,"OtherFuelCombustion",2130000,4565167,0.46657657868814
"2794","Norway","NOR",2003,"AviationAndShipping",2510000,4565167,0.5498155927264
"2795","Norway","NOR",2004,"Agriculture",5350000,4592284,1.16499763516368
"2796","Norway","NOR",2004,"LandUseAndForestry",-22860000,4592284,-4.97791512894237
"2797","Norway","NOR",2004,"Waste",1600000,4592284,0.348410507712502
"2798","Norway","NOR",2004,"Industry",4420000,4592284,0.962484027555787
"2799","Norway","NOR",2004,"ManufacturingAndConstruction",6930000,4592284,1.50905301152977
"2800","Norway","NOR",2004,"Transport",13300000,4592284,2.89616234536017
"2801","Norway","NOR",2004,"ElectricityAndHeat",11800000,4592284,2.5695274943797
